#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
mgm4624084.180577_1_305_-  -            100 CDD0003_no_cons      -            320   1.4e-08   40.4   0.0   1   1   3.5e-13   1.5e-08   40.3   0.0   252   314     1    63     1    69 0.94 -
mgm4615179.210800_1_240_-  -             79 CDD0003_no_cons      -            320   6.3e-08   38.2   0.0   1   1   1.6e-12   6.7e-08   38.1   0.0   117   191     4    79     1    79 0.93 -
mgm4624084.209912_1_240_-  -             79 CDD0003_no_cons      -            320   6.3e-08   38.2   0.0   1   1   1.6e-12   6.7e-08   38.1   0.0   117   191     4    79     1    79 0.93 -
mgm4615179.6601_1_181_-    -             59 CDD0003_no_cons      -            320   2.6e-06   32.9   0.0   1   1   6.3e-11   2.7e-06   32.9   0.0   222   275     1    56     1    59 0.88 -
mgm4624084.6577_1_181_-    -             59 CDD0003_no_cons      -            320   2.6e-06   32.9   0.0   1   1   6.3e-11   2.7e-06   32.9   0.0   222   275     1    56     1    59 0.88 -
mgm4615179.208717_1_151_-  -             50 CDD0003_no_cons      -            320   1.8e-05   30.1   0.1   1   1   4.6e-10   1.9e-05   30.0   0.1   115   166     1    50     1    50 0.96 -
mgm4624084.207837_1_151_-  -             50 CDD0003_no_cons      -            320   1.8e-05   30.1   0.1   1   1   4.6e-10   1.9e-05   30.0   0.1   115   166     1    50     1    50 0.96 -
mgm4615179.194192_1_193_-  -             64 CDD0003_no_cons      -            320    0.0026   23.0   0.0   1   1   6.2e-08    0.0026   23.0   0.0   236   302     1    59     1    64 0.91 -
mgm4624084.193373_1_193_-  -             64 CDD0003_no_cons      -            320    0.0026   23.0   0.0   1   1   6.2e-08    0.0026   23.0   0.0   236   302     1    59     1    64 0.91 -
mgm4615179.239367_1_169_-  -             55 CDD0003_no_cons      -            320    0.0046   22.2   0.0   1   1   1.1e-07    0.0046   22.2   0.0    93   142     3    52     1    55 0.86 -
mgm4624084.238337_1_169_-  -             55 CDD0003_no_cons      -            320    0.0046   22.2   0.0   1   1   1.1e-07    0.0046   22.2   0.0    93   142     3    52     1    55 0.86 -
mgm4615179.158658_1_178_-  -             59 CDD0003_no_cons      -            320    0.0052   22.0   0.0   1   1   1.3e-07    0.0056   22.0   0.0   120   173     2    54     1    58 0.90 -
mgm4624084.157988_1_178_-  -             59 CDD0003_no_cons      -            320    0.0052   22.0   0.0   1   1   1.3e-07    0.0056   22.0   0.0   120   173     2    54     1    58 0.90 -
mgm4615179.66536_1_182_+   -             60 CDD0003_no_cons      -            320      0.19   16.9   0.0   1   1   4.7e-06       0.2   16.9   0.0   225   268     2    49     1    59 0.86 -
mgm4624084.66236_1_182_+   -             60 CDD0003_no_cons      -            320      0.19   16.9   0.0   1   1   4.7e-06       0.2   16.9   0.0   225   268     2    49     1    59 0.86 -
mgm4615178.40230_1_300_-   -             99 CDD0003_no_cons      -            320      0.86   14.8   0.0   1   2   5.8e-05       2.4   13.3   0.0    14    56     9    51     6    56 0.91 -
mgm4615178.40230_1_300_-   -             99 CDD0003_no_cons      -            320      0.86   14.8   0.0   2   2       1.2   5.1e+04   -0.9   0.0   104   125    70    91    62    99 0.72 -
mgm4624083.39796_1_300_-   -             99 CDD0003_no_cons      -            320      0.86   14.8   0.0   1   2   5.8e-05       2.4   13.3   0.0    14    56     9    51     6    56 0.91 -
mgm4624083.39796_1_300_-   -             99 CDD0003_no_cons      -            320      0.86   14.8   0.0   2   2       1.2   5.1e+04   -0.9   0.0   104   125    70    91    62    99 0.72 -
mgm4615180.137758_1_393_-  -            129 CDD0003_no_cons      -            320       8.9   11.4   0.3   1   1   0.00025        11   11.2   0.3    62   119     9    64     5    81 0.85 -
mgm4624085.128896_1_393_-  -            129 CDD0003_no_cons      -            320       8.9   11.4   0.3   1   1   0.00025        11   11.2   0.3    62   119     9    64     5    81 0.85 -
mgm4615179.224681_1_208_+ -             68 CDD0004_no_cons      -            618     0.043   18.0   0.3   1   1   4.1e-07     0.047   17.9   0.3    12    67     8    66     2    68 0.89 -
mgm4624084.223727_1_208_+ -             68 CDD0004_no_cons      -            618     0.043   18.0   0.3   1   1   4.1e-07     0.047   17.9   0.3    12    67     8    66     2    68 0.89 -
mgm4615180.198150_1_219_+ -             71 CDD0004_no_cons      -            618       1.5   13.0   0.0   1   1   1.4e-05       1.6   12.8   0.0   486   548     2    64     1    68 0.90 -
mgm4624085.182338_1_219_+ -             71 CDD0004_no_cons      -            618       1.5   13.0   0.0   1   1   1.4e-05       1.6   12.8   0.0   486   548     2    64     1    68 0.90 -
mgm4615180.237987_1_272_- -             90 CDD0004_no_cons      -            618       1.8   12.7   0.7   1   1   1.7e-05       1.9   12.6   0.7    68   127    22    81     6    87 0.84 -
mgm4624085.217417_1_272_- -             90 CDD0004_no_cons      -            618       1.8   12.7   0.7   1   1   1.7e-05       1.9   12.6   0.7    68   127    22    81     6    87 0.84 -
mgm4615180.147889_1_317_+ -            104 CDD0004_no_cons      -            618       1.9   12.6   0.4   1   1     2e-05       2.3   12.3   0.4   375   436    30    90    28   100 0.88 -
mgm4615181.57729_1_520_+  -            172 CDD0004_no_cons      -            618       2.7   12.1   0.1   1   1   2.6e-05       2.9   12.0   0.1   439   502    74   139    35   157 0.76 -
mgm4615179.261360_1_351_- -            115 CDD0004_no_cons      -            618       4.3   11.4   0.0   1   1   4.5e-05       5.1   11.2   0.0   184   221    31    68    25    84 0.89 -
mgm4624084.260224_1_351_- -            115 CDD0004_no_cons      -            618       4.3   11.4   0.0   1   1   4.5e-05       5.1   11.2   0.0   184   221    31    68    25    84 0.89 -
mgm4624086.19177_1_291_+  -             96 CDD0004_no_cons      -            618       5.1   11.2   0.0   1   1   4.5e-05       5.1   11.2   0.0   467   502    26    63     4    83 0.80 -
mgm4615180.51606_1_366_+ -            120 CDD0005_no_cons      -            114       1.2   15.4   0.0   1   1   5.1e-06       1.6   15.0   0.0     4    61     5    60     3    75 0.88 -
mgm4624085.48297_1_366_+ -            120 CDD0005_no_cons      -            114       1.2   15.4   0.0   1   1   5.1e-06       1.6   15.0   0.0     4    61     5    60     3    75 0.88 -
mgm4615181.43233_1_392_+ -            130 CDD0005_no_cons      -            114       1.9   14.7   0.0   1   1     1e-05       3.1   14.0   0.0    58   105    72   120    69   129 0.76 -
mgm4624086.42206_1_392_+ -            130 CDD0005_no_cons      -            114       1.9   14.7   0.0   1   1     1e-05       3.1   14.0   0.0    58   105    72   120    69   129 0.76 -
mgm4615180.154624_92_302_+  -             69 CDD0006_no_cons      -            188   4.2e-11   48.9   0.1   1   1   1.1e-15   4.4e-11   48.8   0.1     4    69     3    68     1    69 0.96 -
mgm4624085.144679_92_302_+  -             69 CDD0006_no_cons      -            188   4.2e-11   48.9   0.1   1   1   1.1e-15   4.4e-11   48.8   0.1     4    69     3    68     1    69 0.96 -
mgm4615179.187154_102_402_+ -             99 CDD0006_no_cons      -            188   1.5e-10   47.1   0.2   1   1   4.5e-15   1.8e-10   46.8   0.2     7    92     3    86     1    92 0.86 -
mgm4615179.150512_1_223_+   -             73 CDD0006_no_cons      -            188    0.0055   22.4   0.9   1   2   8.2e-07     0.032   19.9   0.9    13    45     4    36     1    45 0.88 -
mgm4615179.150512_1_223_+   -             73 CDD0006_no_cons      -            188    0.0055   22.4   0.9   2   2      0.49   1.9e+04    1.1   0.0   144   165    49    70    40    73 0.77 -
mgm4624084.149885_1_223_+   -             73 CDD0006_no_cons      -            188    0.0055   22.4   0.9   1   2   8.2e-07     0.032   19.9   0.9    13    45     4    36     1    45 0.88 -
mgm4624084.149885_1_223_+   -             73 CDD0006_no_cons      -            188    0.0055   22.4   0.9   2   2      0.49   1.9e+04    1.1   0.0   144   165    49    70    40    73 0.77 -
mgm4615179.29855_1_350_-    -            114 CDD0006_no_cons      -            188     0.033   19.9   0.3   1   1   1.1e-06     0.045   19.4   0.3    12    45    56    89    49    98 0.87 -
mgm4624084.29728_1_350_-    -            114 CDD0006_no_cons      -            188     0.033   19.9   0.3   1   1   1.1e-06     0.045   19.4   0.3    12    45    56    89    49    98 0.87 -
mgm4615180.45599_1_284_-    -             94 CDD0006_no_cons      -            188     0.046   19.4   0.1   1   1   4.5e-05       1.8   14.2   0.1    40   109     1    86     1    92 0.80 -
mgm4624085.42650_1_284_-    -             94 CDD0006_no_cons      -            188     0.046   19.4   0.1   1   1   4.5e-05       1.8   14.2   0.1    40   109     1    86     1    92 0.80 -
mgm4615180.263827_1_264_-   -             87 CDD0006_no_cons      -            188      0.33   16.6   0.0   1   1   8.5e-06      0.33   16.6   0.0    23    64     5    45     3    78 0.87 -
mgm4624085.241533_1_264_-   -             87 CDD0006_no_cons      -            188      0.33   16.6   0.0   1   1   8.5e-06      0.33   16.6   0.0    23    64     5    45     3    78 0.87 -
mgm4615178.81980_1_289_-    -             96 CDD0006_no_cons      -            188         1   15.0   0.0   1   1   0.00047        18   10.9   0.0    70   110    42    82     1    89 0.73 -
mgm4624083.80469_1_289_-    -             96 CDD0006_no_cons      -            188         1   15.0   0.0   1   1   0.00047        18   10.9   0.0    70   110    42    82     1    89 0.73 -
mgm4615180.44585_1_424_+    -            140 CDD0006_no_cons      -            188       1.5   14.4   0.1   1   1   0.00012       4.8   12.8   0.1    71   146    36   113     1   129 0.80 -
mgm4624085.41691_1_424_+    -            140 CDD0006_no_cons      -            188       1.5   14.4   0.1   1   1   0.00012       4.8   12.8   0.1    71   146    36   113     1   129 0.80 -
mgm4615179.181587_1_175_+   -             57 CDD0006_no_cons      -            188       1.8   14.2   0.2   1   1   4.8e-05       1.9   14.1   0.2    14    42    15    43     4    49 0.84 -
mgm4624084.180821_1_175_+   -             57 CDD0006_no_cons      -            188       1.8   14.2   0.2   1   1   4.8e-05       1.9   14.1   0.2    14    42    15    43     4    49 0.84 -
mgm4615180.188627_1_164_+   -             53 CDD0006_no_cons      -            188       3.3   13.4   0.0   1   1   8.5e-05       3.4   13.3   0.0    35    74     4    47     1    50 0.84 -
mgm4624085.174403_1_164_+   -             53 CDD0006_no_cons      -            188       3.3   13.4   0.0   1   1   8.5e-05       3.4   13.3   0.0    35    74     4    47     1    50 0.84 -
mgm4615180.104877_1_379_+   -            125 CDD0006_no_cons      -            188       5.1   12.7   0.1   1   1   0.00016       6.5   12.4   0.1    71   146    16    93    12   100 0.77 -
mgm4624085.98168_1_379_+    -            125 CDD0006_no_cons      -            188       5.1   12.7   0.1   1   1   0.00016       6.5   12.4   0.1    71   146    16    93    12   100 0.77 -
mgm4615180.287059_1_272_-   -             90 CDD0006_no_cons      -            188       6.2   12.5   0.1   1   1   0.00021       8.1   12.1   0.1    37    96    26    86    22    89 0.86 -
mgm4624085.262501_1_272_-   -             90 CDD0006_no_cons      -            188       6.2   12.5   0.1   1   1   0.00021       8.1   12.1   0.1    37    96    26    86    22    89 0.86 -
mgm4615180.119793_1_341_-   -            112 CDD0006_no_cons      -            188       6.5   12.4   0.0   1   1   0.00023       9.1   11.9   0.0    96   153    40    97    31   101 0.88 -
mgm4624085.112148_1_341_-   -            112 CDD0006_no_cons      -            188       6.5   12.4   0.0   1   1   0.00023       9.1   11.9   0.0    96   153    40    97    31   101 0.88 -
mgm4615179.28554_1_166_+    -             54 CDD0006_no_cons      -            188       6.8   12.3   0.0   1   1   0.00017       6.8   12.3   0.0   128   166    11    49     3    54 0.78 -
mgm4624084.28432_1_166_+    -             54 CDD0006_no_cons      -            188       6.8   12.3   0.0   1   1   0.00017       6.8   12.3   0.0   128   166    11    49     3    54 0.78 -
mgm4624084.180716_1_263_-   -             87 CDD0006_no_cons      -            188       7.9   12.1   0.0   1   1   0.00028        11   11.6   0.0    10    39     9    39     6    46 0.87 -
mgm4615180.228631_1_258_-   -             85 CDD0006_no_cons      -            188       8.2   12.1   0.0   1   1   0.00024       9.5   11.8   0.0    16    54    13    56     4    59 0.81 -
mgm4624085.208753_1_258_-   -             85 CDD0006_no_cons      -            188       8.2   12.1   0.0   1   1   0.00024       9.5   11.8   0.0    16    54    13    56     4    59 0.81 -
mgm4615180.245839_1_297_-   -             97 CDD0006_no_cons      -            188        10   11.8   0.0   1   1   0.00025        10   11.8   0.0    46    82    14    50     8    93 0.80 -
mgm4624085.224756_1_297_-   -             97 CDD0006_no_cons      -            188        10   11.8   0.0   1   1   0.00025        10   11.8   0.0    46    82    14    50     8    93 0.80 -
mgm4615181.11474_1_305_-  -            101 CDD0007_no_cons      -            142   8.5e-08   38.6   0.0   1   1   1.5e-12   9.6e-08   38.5   0.0    71   140    19    87     4    89 0.88 -
mgm4624086.11189_1_305_-  -            101 CDD0007_no_cons      -            142   8.5e-08   38.6   0.0   1   1   1.5e-12   9.6e-08   38.5   0.0    71   140    19    87     4    89 0.88 -
mgm4615181.23669_1_239_+  -             78 CDD0007_no_cons      -            142   5.3e-05   29.6   0.0   1   1   9.2e-10   5.8e-05   29.5   0.0    83   133    15    62     6    71 0.89 -
mgm4624086.23093_1_239_+  -             78 CDD0007_no_cons      -            142   5.3e-05   29.6   0.0   1   1   9.2e-10   5.8e-05   29.5   0.0    83   133    15    62     6    71 0.89 -
mgm4615179.277647_1_282_+ -             92 CDD0007_no_cons      -            142    0.0074   22.6   0.0   1   1   1.3e-07    0.0083   22.5   0.0    56   133    12    90     6    92 0.74 -
mgm4624084.276433_1_282_+ -             92 CDD0007_no_cons      -            142    0.0074   22.6   0.0   1   1   1.3e-07    0.0083   22.5   0.0    56   133    12    90     6    92 0.74 -
mgm4615179.36766_1_189_+  -             62 CDD0007_no_cons      -            142      0.25   17.7   0.0   1   1   4.3e-06      0.27   17.6   0.0    30    90     2    61     1    62 0.88 -
mgm4624084.36604_1_189_+  -             62 CDD0007_no_cons      -            142      0.25   17.7   0.0   1   1   4.3e-06      0.27   17.6   0.0    30    90     2    61     1    62 0.88 -
mgm4615181.7922_1_290_-   -             96 CDD0007_no_cons      -            142      0.35   17.2   0.0   1   1   6.1e-06      0.38   17.1   0.0    36   101    17    75     3    91 0.79 -
mgm4624086.7729_1_290_-   -             96 CDD0007_no_cons      -            142      0.35   17.2   0.0   1   1   6.1e-06      0.38   17.1   0.0    36   101    17    75     3    91 0.79 -
mgm4615179.243447_1_138_+ -             45 CDD0007_no_cons      -            142      0.56   16.5   0.0   1   1     9e-06      0.56   16.5   0.0    70   105     3    38     1    45 0.83 -
mgm4624084.242385_1_138_+ -             45 CDD0007_no_cons      -            142      0.56   16.5   0.0   1   1     9e-06      0.56   16.5   0.0    70   105     3    38     1    45 0.83 -
mgm4615179.54145_1_287_-  -             94 CDD0007_no_cons      -            142       1.4   15.3   0.0   1   1     5e-05       3.1   14.1   0.0    70   138    11    88     2    91 0.72 -
mgm4624084.53897_1_287_-  -             94 CDD0007_no_cons      -            142       1.4   15.3   0.0   1   1     5e-05       3.1   14.1   0.0    70   138    11    88     2    91 0.72 -
mgm4615179.127987_1_276_+ -             91 CDD0007_no_cons      -            142       4.1   13.7   0.0   1   1   7.5e-05       4.7   13.5   0.0    35    88     6    61     1    76 0.86 -
mgm4624084.127466_1_276_+ -             91 CDD0007_no_cons      -            142       4.1   13.7   0.0   1   1   7.5e-05       4.7   13.5   0.0    35    88     6    61     1    76 0.86 -
mgm4624086.34162_1_364_-  -            120 CDD0007_no_cons      -            142       4.2   13.7   0.2   1   1   8.2e-05       5.2   13.4   0.2    19   117     6   102     4   110 0.79 -
mgm4615179.36543_1_360_+  -            119 CDD0007_no_cons      -            142       4.6   13.6   0.2   1   2   0.00014       8.7   12.7   0.0    36   100     4    64     1    73 0.71 -
mgm4615179.36543_1_360_+  -            119 CDD0007_no_cons      -            142       4.6   13.6   0.2   2   2       4.6   2.9e+05   -2.0   0.0   128   141    94   107    92   108 0.89 -
mgm4615179.143619_1_214_+ -             70 CDD0007_no_cons      -            142       7.8   12.8   0.0   1   1   0.00013       8.3   12.7   0.0     5    56    16    68    12    70 0.87 -
mgm4624084.143030_1_214_+ -             70 CDD0007_no_cons      -            142       7.8   12.8   0.0   1   1   0.00013       8.3   12.7   0.0     5    56    16    68    12    70 0.87 -
mgm4615179.150512_1_223_+   -             73 CDD0008_no_cons      -             91   4.8e-05   29.4   0.0   1   1     1e-09   6.7e-05   29.0   0.0     2    69     7    71     6    73 0.84 -
mgm4624084.149885_1_223_+   -             73 CDD0008_no_cons      -             91   4.8e-05   29.4   0.0   1   1     1e-09   6.7e-05   29.0   0.0     2    69     7    71     6    73 0.84 -
mgm4615179.29855_1_350_-    -            114 CDD0008_no_cons      -             91    0.0018   24.4   0.0   1   1   3.6e-08    0.0024   24.0   0.0     2    32    60    90    59   113 0.85 -
mgm4624084.29728_1_350_-    -            114 CDD0008_no_cons      -             91    0.0018   24.4   0.0   1   1   3.6e-08    0.0024   24.0   0.0     2    32    60    90    59   113 0.85 -
mgm4615179.187154_102_402_+ -             99 CDD0008_no_cons      -             91      0.02   21.0   0.0   1   1     4e-07     0.026   20.7   0.0     1    36    11    46    11    61 0.90 -
mgm4615179.181587_1_175_+   -             57 CDD0008_no_cons      -             91      0.12   18.6   0.1   1   1     2e-06      0.13   18.4   0.1     3    35    18    50    16    56 0.83 -
mgm4624084.180821_1_175_+   -             57 CDD0008_no_cons      -             91      0.12   18.6   0.1   1   1     2e-06      0.13   18.4   0.1     3    35    18    50    16    56 0.83 -
mgm4615180.156676_1_235_+   -             76 CDD0008_no_cons      -             91       1.1   15.5   0.1   1   1     2e-05       1.3   15.2   0.1    28    83     8    61     3    70 0.80 -
mgm4615180.62142_1_399_-    -            132 CDD0008_no_cons      -             91       1.8   14.8   0.1   1   1     4e-05       2.6   14.3   0.1    27    83    56   114    49   121 0.85 -
mgm4624085.58138_1_399_-    -            132 CDD0008_no_cons      -             91       1.8   14.8   0.1   1   1     4e-05       2.6   14.3   0.1    27    83    56   114    49   121 0.85 -
mgm4615180.131290_161_354_+ -             63 CDD0008_no_cons      -             91         6   13.1   0.0   1   1   9.9e-05       6.6   13.0   0.0     3    46     6    50     4    58 0.81 -
mgm4624085.122902_161_354_+ -             63 CDD0008_no_cons      -             91         6   13.1   0.0   1   1   9.9e-05       6.6   13.0   0.0     3    46     6    50     4    58 0.81 -
mgm4615180.103884_8_243_+   -             76 CDD0008_no_cons      -             91       6.8   12.9   0.1   1   1   0.00011       7.3   12.9   0.1    38    89    10    62     1    64 0.78 -
mgm4615179.140642_1_234_-   -             77 CDD0008_no_cons      -             91       7.1   12.9   0.1   1   1   0.00013       8.6   12.6   0.1     6    31     8    33     4    74 0.76 -
mgm4624084.140064_1_234_-   -             77 CDD0008_no_cons      -             91       7.1   12.9   0.1   1   1   0.00013       8.6   12.6   0.1     6    31     8    33     4    74 0.76 -
mgm4615179.295154_1_161_-   -             53 CDD0008_no_cons      -             91       7.4   12.8   0.0   1   1   0.00012       8.2   12.7   0.0    46    90     3    48     2    49 0.87 -
mgm4624084.293872_1_161_-   -             53 CDD0008_no_cons      -             91       7.4   12.8   0.0   1   1   0.00012       8.2   12.7   0.0    46    90     3    48     2    49 0.87 -
mgm4615179.243946_1_229_+   -             75 CDD0008_no_cons      -             91       7.7   12.8   0.0   1   2         1   6.8e+04    0.1   0.0    56    87     8    39     5    42 0.71 -
mgm4615179.243946_1_229_+   -             75 CDD0008_no_cons      -             91       7.7   12.8   0.0   2   2   0.00032        21   11.4   0.0    21    49    37    66    32    68 0.85 -
mgm4624086.85135_1_267_-    -             87 CDD0008_no_cons      -             91       8.2   12.7   0.0   1   1   0.00015       9.9   12.4   0.0    44    82    34    75    12    84 0.83 -
mgm4615180.76154_1_296_+  -             98 CDD0009_no_cons      -            117   1.6e-06   34.0   0.1   1   2   6.1e-11     3e-06   33.1   0.0    52   105     1    55     1    68 0.89 -
mgm4615180.76154_1_296_+  -             98 CDD0009_no_cons      -            117   1.6e-06   34.0   0.1   2   2       4.9   2.4e+05   -2.1   0.0    34    48    70    84    66    86 0.78 -
mgm4624085.71244_1_296_+  -             98 CDD0009_no_cons      -            117   1.6e-06   34.0   0.1   1   2   6.1e-11     3e-06   33.1   0.0    52   105     1    55     1    68 0.89 -
mgm4624085.71244_1_296_+  -             98 CDD0009_no_cons      -            117   1.6e-06   34.0   0.1   2   2       4.9   2.4e+05   -2.1   0.0    34    48    70    84    66    86 0.78 -
mgm4615179.49395_1_271_-  -             89 CDD0009_no_cons      -            117   8.3e-06   31.7   0.0   1   1   1.9e-10     9e-06   31.5   0.0     2    81     8    87     7    89 0.93 -
mgm4624084.49171_1_271_-  -             89 CDD0009_no_cons      -            117   8.3e-06   31.7   0.0   1   1   1.9e-10     9e-06   31.5   0.0     2    81     8    87     7    89 0.93 -
mgm4615178.51927_1_284_+  -             94 CDD0009_no_cons      -            117      0.56   16.1   0.0   1   2   2.5e-05       1.2   15.0   0.0    84   105     2    23     1    36 0.81 -
mgm4615178.51927_1_284_+  -             94 CDD0009_no_cons      -            117      0.56   16.1   0.0   2   2       4.2     2e+05   -1.8   0.0    34    49    38    53    34    55 0.78 -
mgm4624083.51340_1_284_+  -             94 CDD0009_no_cons      -            117      0.56   16.1   0.0   1   2   2.5e-05       1.2   15.0   0.0    84   105     2    23     1    36 0.81 -
