#                                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
mgm4594281.M02542:9:000000000-A7URB:1:1107:17528:14319.1_1_301_-   -             99 CDD0005_no_cons      -            114       8.4   12.0   0.0   1   1   0.00013       9.7   11.8   0.0    34    70     8    44     3    78 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:19884:8173.1_1_301_-  -             99 CDD0006_no_cons      -            188      0.38   15.7   0.0   1   1   4.6e-06       0.4   15.7   0.0    88   180     6    95     2    99 0.76 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:18109:2032.1_1_242_-  -             79 CDD0006_no_cons      -            188      0.69   14.9   0.2   1   1   8.5e-06      0.73   14.8   0.2    64   120    17    75     5    79 0.78 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:22349:16239.2_1_280_+ -             92 CDD0006_no_cons      -            188       1.3   14.0   0.0   1   1   1.6e-05       1.3   13.9   0.0    77   139     8    71     2    84 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:16625:18336.1_1_300_+ -             99 CDD0006_no_cons      -            188         2   13.4   0.1   1   1   2.8e-05       2.4   13.1   0.1    13    47    47    81    39    92 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:2115:18674:12563_1_498_-   -            164 CDD0006_no_cons      -            188         2   13.3   0.0   1   2   0.00092        79    8.1   0.0   142   163     8    29     2    54 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:2115:18674:12563_1_498_-   -            164 CDD0006_no_cons      -            188         2   13.3   0.0   2   2     0.037   3.1e+03    2.9   0.0   113   177    72   141    56   150 0.60 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:15121:13871_1_457_-   -            151 CDD0006_no_cons      -            188       3.4   12.6   0.1   1   1   6.3e-05       5.4   11.9   0.1    26   159    16   148     8   150 0.72 -
mgm4594281.M02542:9:000000000-A7URB:1:1111:7709:23418.1_1_301_+  -             98 CDD0006_no_cons      -            188       6.4   11.7   0.0   1   2       1.2     1e+05   -2.0   0.0   151   161    15    25    10    45 0.73 -
mgm4594281.M02542:9:000000000-A7URB:1:1111:7709:23418.1_1_301_+  -             98 CDD0006_no_cons      -            188       6.4   11.7   0.0   2   2   0.00014        12   10.8   0.0   137   161    47    72    40    96 0.72 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:18147:9411.1_1_161_-  -             52 CDD0006_no_cons      -            188       8.5   11.3   0.0   1   1    0.0001       8.6   11.3   0.0   140   171    15    46     4    51 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:19614:18364_1_321_-   -            104 CDD0006_no_cons      -            188       9.1   11.2   0.0   1   1   0.00012        11   11.0   0.0    32   105    17    95     9   102 0.69 -
mgm4594281.M02542:9:000000000-A7URB:1:1119:7082:19959.1_1_301_-  -            100 CDD0007_no_cons      -            142     1e-16   66.8   0.0   1   1   2.4e-21     1e-16   66.8   0.0    53   136    21   100     1   100 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:12802:18971.1_1_300_+ -             98 CDD0007_no_cons      -            142   3.7e-14   58.6   0.0   1   1   9.6e-19   4.1e-14   58.4   0.0    61   138     2    78     1    82 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:2118:6840:7810.1_1_301_+   -             98 CDD0007_no_cons      -            142      0.69   15.6   0.2   1   1   1.8e-05      0.79   15.4   0.2    18    91    15    93     6    96 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:8259:20764.1_1_300_+  -             99 CDD0007_no_cons      -            142      0.81   15.3   0.0   1   1     2e-05      0.84   15.3   0.0    50   140     9    92     1    94 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:20286:24503.1_1_301_+ -             97 CDD0007_no_cons      -            142       1.8   14.2   0.4   1   1   4.6e-05         2   14.1   0.4    20    60    34    74    15    94 0.69 -
mgm4594281.M02542:9:000000000-A7URB:1:2108:9090:18715.1_1_230_-  -             75 CDD0007_no_cons      -            142       2.2   13.9   0.6   1   1   5.9e-05       2.5   13.7   0.6     9    66    12    69     7    74 0.93 -
mgm4594281.M02542:9:000000000-A7URB:1:1119:24238:10200_95_407_-  -            102 CDD0007_no_cons      -            142       2.3   13.9   3.1   1   1     6e-05       2.6   13.7   3.1     4    73    12    80     9    96 0.76 -
mgm4594281.M02542:9:000000000-A7URB:1:2106:14313:16832.1_1_299_+ -             97 CDD0007_no_cons      -            142       2.4   13.8   0.4   1   1   6.2e-05       2.7   13.7   0.4    23    60    10    46     2    88 0.73 -
mgm4594281.M02542:9:000000000-A7URB:1:1111:3826:11664.1_1_301_-  -             99 CDD0007_no_cons      -            142       2.4   13.8   2.3   1   1     7e-05         3   13.5   2.3    10    74     8    68     2    90 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:1110:19499:14327_1_365_-   -            119 CDD0007_no_cons      -            142       2.9   13.6   2.2   1   1   8.5e-05       3.6   13.2   2.2     4    72    46   113    43   118 0.75 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:21532:4009.1_1_301_+  -             98 CDD0007_no_cons      -            142       2.9   13.5   0.2   1   1   7.7e-05       3.3   13.4   0.2    18    76    32    86    11    94 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:1119:27682:13558_1_399_-   -            130 CDD0007_no_cons      -            142       3.3   13.4   0.0   1   1   9.8e-05       4.2   13.0   0.0     4    52    32    80    30   101 0.88 -
mgm4594281.M02542:9:000000000-A7URB:1:2103:19909:19503_1_571_-   -            187 CDD0007_no_cons      -            142       4.2   13.0   0.0   1   1   0.00015       6.2   12.5   0.0    30    96    61   127    55   133 0.94 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:9609:20338_1_243_-    -             80 CDD0007_no_cons      -            142       4.5   12.9   0.0   1   1   0.00013       5.4   12.7   0.0    78   105    51    78    38    80 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:2104:26988:14666.1_1_253_+ -             83 CDD0007_no_cons      -            142       4.6   12.9   0.0   1   1   0.00012       5.1   12.7   0.0    30    66     8    44     2    58 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:4658:13313.2_1_301_-  -             99 CDD0007_no_cons      -            142       5.1   12.7   0.3   1   1   0.00015       6.4   12.4   0.3    27    75    30    78    22    88 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:16325:18719_1_125_+   -             40 CDD0007_no_cons      -            142       6.2   12.5   0.0   1   1   0.00014       6.2   12.5   0.0    73   108     4    38     1    40 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:4362:14262.1_1_252_+  -             82 CDD0007_no_cons      -            142       9.4   11.9   3.1   1   1   0.00025        11   11.7   3.1    12    73    19    77     9    81 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:10305:1939_1_571_-     -            187 CDD0008_no_cons      -             91       0.6   15.6   3.2   1   2   9.8e-06      0.69   15.4   0.4    17    63     3    49     1    67 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:10305:1939_1_571_-     -            187 CDD0008_no_cons      -             91       0.6   15.6   3.2   2   2      0.56   3.9e+04    0.2   0.1    19    53   144   179   136   185 0.68 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:6151:18153_1_309_+     -            100 CDD0008_no_cons      -             91      0.77   15.3   0.7   1   2      0.16   1.2e+04    1.9   0.0    22    45    14    38    13    49 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:6151:18153_1_309_+     -            100 CDD0008_no_cons      -             91      0.77   15.3   0.7   2   2   0.00013       9.2   11.8   0.1    10    34    73    97    70    99 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:19734:20165.1_1_226_+  -             73 CDD0008_no_cons      -             91       1.1   14.7   0.1   1   1   1.9e-05       1.3   14.5   0.1    22    63     4    43     1    68 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:2104:22881:2221.1_108_301_+ -             60 CDD0008_no_cons      -             91       1.3   14.6   0.3   1   1   2.4e-05       1.7   14.2   0.2    48    86     8    46     3    51 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:2109:18055:16473.1_1_301_+  -             98 CDD0008_no_cons      -             91       2.5   13.6   0.2   1   1   0.00013       8.8   11.9   0.2    28    84    40    97     4    98 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:2117:25539:11378_1_343_+    -            113 CDD0008_no_cons      -             91       2.8   13.5   0.1   1   1   5.4e-05       3.8   13.1   0.1    19    85    13    79    11    85 0.68 -
mgm4594281.M02542:9:000000000-A7URB:1:2107:18773:10576.2_1_276_+  -             90 CDD0008_no_cons      -             91         3   13.4   0.0   1   1   5.9e-05       4.1   12.9   0.0    16    68     3    58     2    73 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:8647:14668_1_592_-     -            196 CDD0008_no_cons      -             91       3.6   13.1   3.0   1   2     0.035   2.5e+03    4.0   0.2    45    89    44    88    19    90 0.59 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:8647:14668_1_592_-     -            196 CDD0008_no_cons      -             91       3.6   13.1   3.0   2   2   8.2e-05       5.7   12.5   0.8    18    80    80   145    73   150 0.88 -
mgm4594281.M02542:9:000000000-A7URB:1:1105:14739:7546.1_1_298_+   -             98 CDD0008_no_cons      -             91       4.6   12.8   0.0   1   1   8.5e-05       5.9   12.4   0.0    38    88    30    81    20    83 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:1101:18277:1836_1_475_+     -            156 CDD0008_no_cons      -             91       4.6   12.8   0.1   1   1   9.2e-05       6.4   12.3   0.1    13    63    74   126    68   145 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:2116:7893:10268_1_500_-     -            165 CDD0008_no_cons      -             91       6.4   12.3   0.1   1   1   0.00017        12   11.4   0.1     8    37    84   116    80   124 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:2113:5602:20841.1_1_286_+    -             94 CDD0009_no_cons      -            117    0.0018   23.4   0.0   1   1   3.8e-08    0.0023   23.1   0.0    38    92     1    55     1    58 0.97 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:12155:11940.1_1_301_-   -             99 CDD0009_no_cons      -            117      0.32   16.2   0.0   1   1   6.8e-06       0.4   15.9   0.0    51    96    26    71     8    85 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:2118:23184:1659.1_1_142_+    -             45 CDD0009_no_cons      -            117      0.47   15.6   0.0   1   1   7.9e-06      0.47   15.6   0.0    12    43     9    40     4    45 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:12866:10433_1_481_+     -            159 CDD0009_no_cons      -            117      0.86   14.8   0.0   1   1     2e-05       1.2   14.4   0.0     5    75    55   125    53   136 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:1110:15002:15269.1_128_301_- -             56 CDD0009_no_cons      -            117       2.5   13.3   0.0   1   1   4.5e-05       2.7   13.2   0.0    13    61     5    52     3    56 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:2109:19506:16108.2_1_149_+   -             48 CDD0009_no_cons      -            117         3   13.0   0.0   1   1   5.6e-05       3.3   12.9   0.0     8    44     5    41     3    47 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:1110:18418:8334.2_1_223_-    -             74 CDD0009_no_cons      -            117       3.1   13.0   0.8   1   1     6e-05       3.6   12.8   0.8    27    79     2    51     1    69 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:2102:5186:11267.1_1_209_-    -             69 CDD0009_no_cons      -            117       3.5   12.8   0.0   1   1   6.4e-05       3.8   12.7   0.0    32    90     3    61     1    65 0.93 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:11013:20359.2_1_249_+   -             81 CDD0009_no_cons      -            117       3.6   12.8   0.0   1   1   7.5e-05       4.4   12.5   0.0    16    55     9    48     6    61 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:2107:10781:14823.1_1_301_-   -            100 CDD0009_no_cons      -            117       4.9   12.4   0.0   1   2      0.19   1.1e+04    1.5   0.0    12    28    17    33    13    36 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:2107:10781:14823.1_1_301_-   -            100 CDD0009_no_cons      -            117       4.9   12.4   0.0   2   2   0.00086        51    9.1   0.0    80   111    36    64    33    69 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:17434:14681.1_1_301_-   -            100 CDD0009_no_cons      -            117         5   12.3   0.0   1   1   0.00012       6.8   11.9   0.0     3    50     7    54     5    68 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:1117:6662:18370_66_470_+     -            132 CDD0009_no_cons      -            117       5.8   12.1   0.0   1   1   0.00015       9.2   11.5   0.0    86   112    38    63    24    69 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:2118:22827:8747_1_265_-      -             86 CDD0009_no_cons      -            117       7.2   11.8   0.0   1   1   0.00015       8.8   11.5   0.0    42   101    19    78    14    84 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:2970:16302.1_1_301_-   -             99 CDD0010_no_cons      -            384   9.5e-34  122.4   0.0   1   1   9.2e-38     1e-33  122.3   0.0   254   346     6    98     1    99 0.96 -
mgm4594281.M02542:9:000000000-A7URB:1:2111:13084:10175_1_530_+    -            175 CDD0010_no_cons      -            384     3e-30  110.9   0.2   1   1     3e-34   3.3e-30  110.7   0.2   189   360     2   175     1   175 0.94 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:2970:16302.2_1_233_+   -             76 CDD0010_no_cons      -            384   2.5e-20   78.2   0.0   1   1   2.5e-24   2.7e-20   78.1   0.0   172   237    10    75     2    76 0.93 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:21647:16913.1_1_301_-  -             99 CDD0010_no_cons      -            384   7.1e-14   56.9   0.0   1   1   7.1e-18   7.7e-14   56.8   0.0   137   228     8    99     2    99 0.95 -
mgm4594281.M02542:9:000000000-A7URB:1:1117:6809:9174.2_1_280_+    -             92 CDD0010_no_cons      -            384   1.7e-12   52.4   0.1   1   1   1.7e-16   1.9e-12   52.3   0.1   224   310     5    90     3    92 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:13013:16315.2_1_297_-  -             98 CDD0010_no_cons      -            384   8.1e-12   50.2   0.0   1   1     8e-16   8.6e-12   50.1   0.0   137   223    12    97     2    98 0.95 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:14151:16779.2_1_280_+  -             93 CDD0010_no_cons      -            384   1.7e-11   49.1   0.0   1   1   1.7e-15   1.8e-11   49.0   0.0   255   323     6    73     1    88 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2103:11485:17036.1_1_301_-  -             99 CDD0010_no_cons      -            384     6e-11   47.3   0.1   1   1   5.6e-15   6.1e-11   47.3   0.1   171   254     2    91     1    99 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:2116:7326:2349.1_1_232_+    -             77 CDD0010_no_cons      -            384   1.4e-09   42.8   0.1   1   1   1.4e-13   1.5e-09   42.7   0.1   288   361     2    76     1    77 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:1110:13085:19489.1_1_301_+  -            100 CDD0010_no_cons      -            384   1.5e-09   42.8   0.3   1   1   1.5e-13   1.6e-09   42.6   0.3   234   336     1    94     1    99 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:19971:4025.1_1_286_+   -             94 CDD0010_no_cons      -            384   2.9e-08   38.5   0.1   1   1   2.9e-12   3.1e-08   38.4   0.1   288   383     2    92     1    93 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:23990:7955.2_1_253_+   -             84 CDD0010_no_cons      -            384     2e-06   32.5   0.0   1   1     2e-10   2.1e-06   32.3   0.0   327   383     3    58     1    59 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:18320:16309.1_1_269_+  -             88 CDD0010_no_cons      -            384   1.9e-05   29.2   0.0   1   1   1.8e-09     2e-05   29.2   0.0   189   261     6    76     1    87 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:5440:10132.2_1_300_-   -             99 CDD0010_no_cons      -            384   3.2e-05   28.4   0.1   1   1   3.3e-09   3.6e-05   28.3   0.1   176   249     6    75     3    93 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:2106:20359:12350.2_1_203_-  -             67 CDD0010_no_cons      -            384   9.9e-05   26.8   0.0   1   1   9.3e-09    0.0001   26.8   0.0   165   228     2    64     1    67 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:2104:19045:17984.1_1_246_-  -             81 CDD0010_no_cons      -            384   0.00012   26.5   0.0   1   1   1.3e-08   0.00014   26.4   0.0   138   215     3    80     2    81 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:2116:6337:8199_1_157_+      -             51 CDD0010_no_cons      -            384     0.028   18.8   0.2   1   1   2.7e-06     0.029   18.7   0.2   137   185     2    51     1    51 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:2353:11803.2_1_249_-   -             82 CDD0010_no_cons      -            384     0.031   18.6   7.8   1   1   3.2e-06     0.035   18.5   7.8     4    75     4    75     2    81 0.88 -
mgm4594281.M02542:9:000000000-A7URB:1:2109:12275:9709.2_6_300_+   -             96 CDD0010_no_cons      -            384     0.058   17.7   0.0   1   1   6.4e-06      0.07   17.5   0.0   113   146    23    56    10    63 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:13649:1491_1_546_-     -            181 CDD0010_no_cons      -            384     0.072   17.4   9.2   1   1   9.2e-06       0.1   17.0   9.2     2   126    19   134    13   145 0.66 -
mgm4594281.M02542:9:000000000-A7URB:1:1117:6809:9174.1_202_301_-  -             32 CDD0010_no_cons      -            384     0.074   17.4   0.0   1   1   6.8e-06     0.074   17.4   0.0   357   384     2    29     1    29 0.94 -
mgm4594281.M02542:9:000000000-A7URB:1:2108:15955:17629.1_1_301_-  -             98 CDD0010_no_cons      -            384      0.15   16.4   0.0   1   1   1.6e-05      0.17   16.2   0.0   244   310    28    94    18    97 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:5440:10132.1_1_301_+   -            100 CDD0010_no_cons      -            384      0.16   16.3   0.0   1   1   1.6e-05      0.17   16.2   0.0    79   152    24    99     8   100 0.78 -
